WhiteElo,BlackElo,Result,Moves,OpeningName
1925,1934,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Nc6', 'Qh4', 'd6', 'c3', 'Nf6']",Benoni Defense: Old Benoni
2110,2113,0-1,"['d4', 'c5', 'Nf3', 'e6', 'dxc5', 'Nf6', 'g3', 'Bxc5', 'Bg2', 'Nc6']",Benoni Defense: Old Benoni
2027,2392,1-0,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'Nf3', 'g6', 'c3', 'Bg7']",Benoni Defense: Old Benoni
1990,2011,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'e5', 'Bf4', 'exf4', 'e3', 'Nf6']",Benoni Defense: Old Benoni
1941,1887,0-1,"['d4', 'c5', 'e3', 'e6', 'c3', 'd5', 'a3', 'Nc6', 'f4', 'Nf6']",Benoni Defense: Old Benoni
2490,2480,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'e3', 'Nf6', 'Be2', 'Nc6']",Benoni Defense: Old Benoni
2220,2311,1-0,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nc6', 'Qh4', 'Qb6', 'Nf3', 'g6']",Benoni Defense: Old Benoni
2204,2251,1-0,"['d4', 'c5', 'd5', 'e6', 'c4', 'Nf6', 'Nc3', 'exd5', 'cxd5', 'd6']",Benoni Defense: Old Benoni
1845,1828,1-0,"['d4', 'c5', 'c4', 'd5', 'cxd5', 'Qxd5', 'Nf3', 'Nc6', 'Nc3', 'Qd8']",Benoni Defense: Old Benoni
2217,2211,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Bg3', 'd6']",Benoni Defense: Old Benoni
1877,1893,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nc3', 'd6']",Benoni Defense: Old Benoni
1804,1814,1-0,"['d4', 'c5', 'd5', 'g6', 'c4', 'Bg7', 'Nc3', 'Nf6', 'e4', 'd6']",Benoni Defense: Old Benoni
2004,1998,0-1,"['d4', 'c5', 'Nc3', 'cxd4', 'Ne4', 'Nc6', 'Bf4', 'e5', 'Bg3', 'd5']",Benoni Defense: Old Benoni
2143,2103,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'g3', 'Bg7']",Benoni Defense: Old Benoni
2153,2211,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Bf4', 'Nc6', 'e4', 'e5', 'Bg3', 'd6']",Benoni Defense: Old Benoni
2223,2145,1-0,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'd5', 'Qd1', 'Nc6', 'Nf3', 'Nf6']",Benoni Defense: Old Benoni
1887,1881,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nc6', 'c3', 'd5', 'Nf3', 'Bg4']",Benoni Defense: Old Benoni
2104,2090,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Nc3', 'e6', 'Qxd4', 'a6', 'Qd3', 'Nf6']",Benoni Defense: Old Benoni
2211,2335,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'e5', 'Nc3', 'f5', 'e4', 'Nf6']",Benoni Defense: Old Benoni
2286,2341,1-0,"['d4', 'c5', 'e3', 'e6', 'c3', 'cxd4', 'exd4', 'a6', 'Bd3', 'Nf6']",Benoni Defense: Old Benoni
2457,2116,1-0,"['d4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6', 'a4', 'Nf6']",Benoni Defense: Old Benoni
1818,1808,1-0,"['d4', 'c5', 'Nf3', 'g6', 'dxc5', 'Bg7', 'Nc3', 'Nf6', 'Bg5', 'O-O']",Benoni Defense: Old Benoni
2444,2420,1/2-1/2,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Nf3', 'Nf6', 'Bd3', 'Nc6']",Benoni Defense: Old Benoni
1836,1901,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nc3', 'e5']",Benoni Defense: Old Benoni
1902,1823,0-1,"['d4', 'c5', 'Nc3', 'e6', 'd5', 'd6', 'dxe6', 'Bxe6', 'Nf3', 'Nf6']",Benoni Defense: Old Benoni
2198,2302,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e5', 'e3', 'Nf6']",Benoni Defense: Old Benoni
2066,2063,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nf3', 'Nc6', 'Bf4', 'e6']",Benoni Defense: Old Benoni
1871,1876,0-1,"['d4', 'c5', 'd5', 'g6', 'c4', 'Bg7', 'Qc2', 'd6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2077,2070,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'e6', 'c4', 'Nc6', 'Nc3', 'a6']",Benoni Defense: Old Benoni
2489,2411,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'e3', 'Nc6', 'Be2', 'Bf5']",Benoni Defense: Old Benoni
2125,2095,1-0,"['d4', 'c5', 'f4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'e3', 'Bg7']",Benoni Defense: Old Benoni
2143,2140,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'c4', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
2295,2248,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'Ra8', 'c3', 'e6']",Benoni Defense: Old Benoni
2372,2331,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'Nf6', 'Nf3', 'd6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
1876,1880,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Nc3', 'Nc6', 'Nd5', 'Nf6', 'Nxf6+', 'gxf6']",Benoni Defense: Old Benoni
1839,1815,0-1,"['d4', 'c5', 'd5', 'd6', 'e4', 'e6', 'c4', 'exd5', 'cxd5', 'Nf6']",Benoni Defense: Old Benoni
2097,2184,1/2-1/2,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nf6', 'Nf3', 'd5', 'Be2', 'g6']",Benoni Defense: Old Benoni
2310,2390,0-1,"['d4', 'c5', 'c3', 'Nf6', 'Nf3', 'Qb6', 'e3', 'g6', 'Bd3', 'Bg7']",Benoni Defense: Old Benoni
2171,2105,1-0,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'd5', 'Qd1', 'Nc6', 'e4', 'd4']",Benoni Defense: Old Benoni
2088,2029,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nxc6', 'bxc6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
2645,2536,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nb3', 'Nf6', 'e4', 'a5']",Benoni Defense: Old Benoni
2236,2333,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nc6', 'c3', 'd5', 'Nf3', 'Nf6']",Benoni Defense: Old Benoni
2413,2420,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'g3', 'Nf6', 'Bg2', 'Nc6']",Benoni Defense: Old Benoni
1959,1982,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'd6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
2469,2618,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nf6', 'Nf3', 'e6', 'g3', 'd5']",Benoni Defense: Old Benoni
2202,2140,0-1,"['d4', 'c5', 'd5', 'e5', 'c4', 'd6', 'e4', 'Be7', 'Nc3', 'Bg5']",Benoni Defense: Old Benoni
2043,2102,0-1,"['d4', 'c5', 'c3', 'e6', 'e3', 'Nf6', 'Nf3', 'd5', 'Be2', 'Nc6']",Benoni Defense: Old Benoni
2203,2198,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'b5', 'cxb5', 'a6', 'b6', 'Qxb6']",Benoni Defense: Old Benoni
2136,2135,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'Nf6', 'Nxc6', 'bxc6']",Benoni Defense: Old Benoni
2350,2441,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'Nc6', 'Nc3', 'd5', 'Nf3', 'e5']",Benoni Defense: Old Benoni
1903,1945,0-1,"['d4', 'c5', 'e4', 'cxd4', 'c3', 'dxc3', 'Nxc3', 'd6', 'Nf3', 'Be6']",Benoni Defense: Old Benoni
2288,2340,0-1,"['d4', 'c5', 'e3', 'e6', 'c3', 'cxd4', 'exd4', 'a6', 'Bd3', 'b5']",Benoni Defense: Old Benoni
2023,1981,1-0,"['d4', 'c5', 'd5', 'e6', 'dxe6', 'fxe6', 'Nc3', 'Nf6', 'e4', 'd6']",Benoni Defense: Old Benoni
2121,2141,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'c4', 'Nc6', 'Nxd4', 'Nf6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
2127,2122,1-0,"['d4', 'c5', 'd5', 'e6', 'e4', 'Nf6', 'Nc3', 'd6', 'Bb5+', 'Nbd7']",Benoni Defense: Old Benoni
2074,2071,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd6', 'g3', 'a6', 'Bg2', 'Nf6']",Benoni Defense: Old Benoni
1861,1880,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'Nxd4', 'Qxd4', 'Nf6']",Benoni Defense: Old Benoni
2222,2114,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5']",Benoni Defense: Old Benoni
2335,2381,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nf3', 'g6', 'g3', 'Bg7']",Benoni Defense: Old Benoni
2214,2204,1-0,"['d4', 'c5', 'e3', 'd5', 'c3', 'Nf6', 'Bd3', 'Bg4', 'f3', 'Bh5']",Benoni Defense: Old Benoni
2070,2100,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'e6', 'Qd1', 'Nc6', 'e3', 'Nf6']",Benoni Defense: Old Benoni
2308,2321,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nc6', 'Nf3', 'd5', 'Bf4', 'Bg4']",Benoni Defense: Old Benoni
2147,2118,1-0,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Nf3', 'Nf6', 'c4', 'g6']",Benoni Defense: Old Benoni
2384,2320,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Qa5+', 'Qd2', 'Qxd2+', 'Nxd2', 'Rxb8']",Benoni Defense: Old Benoni
1906,2068,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'e6', 'Qd1', 'a6', 'Nc3', 'Qc7']",Benoni Defense: Old Benoni
2285,2300,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'e6', 'c3', 'a6', 'Bd3', 'Qc7']",Benoni Defense: Old Benoni
2144,2153,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2145,2455,0-1,"['d4', 'c5', 'e3', 'Nf6', 'c3', 'cxd4', 'exd4', 'd5', 'f4', 'g6']",Benoni Defense: Old Benoni
2317,2341,0-1,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd6', 'e3', 'Nf6', 'Nf3', 'g6']",Benoni Defense: Old Benoni
2440,2469,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'd6', 'Qd2', 'a6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
1945,1930,1-0,"['d4', 'c5', 'Bg5', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Bxf6', 'exf6']",Benoni Defense: Old Benoni
2210,2144,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'e5', 'dxe6', 'Bxe6', 'e4', 'Nf6']",Benoni Defense: Old Benoni
1849,1867,0-1,"['d4', 'c5', 'a3', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'g6', 'Nxc6', 'bxc6']",Benoni Defense: Old Benoni
2474,2613,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nf3', 'd5', 'g3', 'Nf6']",Benoni Defense: Old Benoni
1986,2061,0-1,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'g6', 'Nf3', 'Bg7', 'e4', 'd6']",Benoni Defense: Old Benoni
2019,2026,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd2', 'e5', 'Qd1', 'Nf6']",Benoni Defense: Old Benoni
2052,1973,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'Bd7', 'e4', 'g6']",Benoni Defense: Old Benoni
2147,2228,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
2447,2471,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd2', 'Nf6', 'Nc3', 'e6']",Benoni Defense: Old Benoni
2013,2004,0-1,"['d4', 'c5', 'g3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Bg2', 'g6']",Benoni Defense: Old Benoni
2398,2433,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'e5']",Benoni Defense: Old Benoni
2071,2058,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nf3', 'Nc6', 'Bf4', 'e6']",Benoni Defense: Old Benoni
2102,1992,1-0,"['d4', 'c5', 'c4', 'e6', 'Nf3', 'Nf6', 'd5', 'd6', 'Nc3', 'exd5']",Benoni Defense: Old Benoni
1856,1938,0-1,"['d4', 'c5', 'e3', 'Nf6', 'Nf3', 'e6', 'Nc3', 'cxd4', 'exd4', 'b6']",Benoni Defense: Old Benoni
2278,2350,0-1,"['d4', 'c5', 'e3', 'e6', 'c3', 'a6', 'Bd3', 'Nf6', 'f4', 'Be7']",Benoni Defense: Old Benoni
1938,1942,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'e5', 'Nf3', 'Nc6', 'e4', 'Bc5']",Benoni Defense: Old Benoni
1827,1842,1/2-1/2,"['d4', 'c5', 'e4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'Nf3', 'Bg7']",Benoni Defense: Old Benoni
1965,2022,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'Bg4']",Benoni Defense: Old Benoni
1920,1931,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
2163,2162,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e5', 'g3', 'Bc5']",Benoni Defense: Old Benoni
2094,2107,1-0,"['d4', 'c5', 'e3', 'e6', 'Nc3', 'Nf6', 'f3', 'd5', 'Bb5+', 'Nc6']",Benoni Defense: Old Benoni
2052,2070,0-1,"['d4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2359,2410,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'b5', 'Nc3', 'a6', 'cxb5', 'g6']",Benoni Defense: Old Benoni
2019,2078,0-1,"['d4', 'c5', 'd5', 'Qb6', 'c4', 'Qb4+', 'Bd2', 'Qxc4', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2015,2066,1-0,"['d4', 'c5', 'Be3', 'a6', 'dxc5', 'e6', 'c4', 'a5', 'Nc3', 'Na6']",Benoni Defense: Old Benoni
2175,2188,1/2-1/2,"['d4', 'c5', 'd5', 'd6', 'Nc3', 'e5', 'e4', 'f5', 'Bc4', 'Nf6']",Benoni Defense: Old Benoni
1870,1984,0-1,"['d4', 'c5', 'd5', 'e5', 'c4', 'd6', 'Nc3', 'f5', 'e4', 'Nf6']",Benoni Defense: Old Benoni
1920,1932,0-1,"['d4', 'c5', 'd5', 'e6', 'c4', 'b5', 'cxb5', 'a6', 'bxa6', 'Bxa6']",Benoni Defense: Old Benoni
2019,2167,1-0,"['d4', 'c5', 'd5', 'g6', 'c4', 'Bg7', 'Nc3', 'Nf6', 'e4', 'd6']",Benoni Defense: Old Benoni
2385,2383,0-1,"['d4', 'c5', 'Bf4', 'Nf6', 'Bxb8', 'Rxb8', 'c3', 'cxd4', 'Qxd4', 'g6']",Benoni Defense: Old Benoni
1856,1894,1-0,"['d4', 'c5', 'Nf3', 'Nc6', 'dxc5', 'Qa5+', 'Bd2', 'Qxc5', 'Nc3', 'g6']",Benoni Defense: Old Benoni
1899,1965,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'e5', 'dxe6', 'f5', 'Qd5', 'Nf6']",Benoni Defense: Old Benoni
2347,2353,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'c3', 'Nc6', 'cxd4', 'd5', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2091,2201,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'e6', 'Nc3', 'exd5', 'Nxd5', 'Nf6']",Benoni Defense: Old Benoni
2071,2108,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'e5', 'Nb3', 'a6', 'e4', 'Nc6']",Benoni Defense: Old Benoni
2358,2358,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Nf3', 'Nc6', 'Bd3', 'Bf5']",Benoni Defense: Old Benoni
1890,1867,0-1,"['d4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2325,2316,1-0,"['d4', 'c5', 'd5', 'e5', 'c4', 'd6', 'e4', 'Be7', 'f4', 'exf4']",Benoni Defense: Old Benoni
2146,2165,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'e6', 'Nc3', 'exd5', 'cxd5', 'Nf6']",Benoni Defense: Old Benoni
2107,2097,0-1,"['d4', 'c5', 'e4', 'cxd4', 'c3', 'Nc6', 'cxd4', 'd5', 'exd5', 'Qxd5']",Benoni Defense: Old Benoni
1942,1913,1-0,"['d4', 'c5', 'f4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'f6', 'e3', 'e5']",Benoni Defense: Old Benoni
2768,2737,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'Nf3', 'g6', 'Bd3', 'Bg7']",Benoni Defense: Old Benoni
2273,2344,1-0,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nc6', 'c3', 'd5', 'Bd3', 'Nf6']",Benoni Defense: Old Benoni
2010,1990,0-1,"['d4', 'c5', 'd5', 'e6', 'c4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'a6']",Benoni Defense: Old Benoni
2052,2028,1-0,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nf3', 'g6']",Benoni Defense: Old Benoni
1975,1981,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'e5', 'Nf3', 'd6', 'g3', 'Bg4']",Benoni Defense: Old Benoni
2215,2211,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'b5', 'cxb5', 'a6', 'e4', 'axb5']",Benoni Defense: Old Benoni
1924,2078,1-0,"['d4', 'c5', 'e4', 'cxd4', 'f3', 'e6', 'Bd3', 'a6', 'Bd2', 'Qc7']",Benoni Defense: Old Benoni
2277,2266,0-1,"['d4', 'c5', 'd5', 'd6', 'Nc3', 'e5', 'e4', 'Nf6', 'Be2', 'g6']",Benoni Defense: Old Benoni
1863,1900,0-1,"['d4', 'c5', 'e3', 'Nf6', 'c3', 'g6', 'Bd3', 'cxd4', 'f4', 'dxc3']",Benoni Defense: Old Benoni
2251,2273,1/2-1/2,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'e3', 'Bg7']",Benoni Defense: Old Benoni
2030,2035,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'c3', 'Nc6', 'cxd4', 'd5', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
1943,1923,0-1,"['d4', 'c5', 'c4', 'e6', 'd5', 'd6', 'Nc3', 'e5', 'g3', 'Be7']",Benoni Defense: Old Benoni
2643,2634,1/2-1/2,"['d4', 'c5', 'd5', 'b5', 'e4', 'b4', 'c4', 'd6', 'Nf3', 'a5']",Benoni Defense: Old Benoni
2032,1958,1-0,"['d4', 'c5', 'd5', 'e6', 'Nc3', 'Nf6', 'Bg5', 'Be7', 'Nf3', 'O-O']",Benoni Defense: Old Benoni
2040,1810,0-1,"['d4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
1889,1928,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Qxd4', 'a6', 'Qd1', 'Nc6', 'h3', 'd6']",Benoni Defense: Old Benoni
2100,2083,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nc3', 'Nc6', 'Bg5', 'f6']",Benoni Defense: Old Benoni
2491,2337,1-0,"['d4', 'c5', 'c3', 'c4', 'e4', 'd5', 'exd5', 'Qxd5', 'Nf3', 'b5']",Benoni Defense: Old Benoni
1989,2068,0-1,"['d4', 'c5', 'd5', 'c4', 'c3', 'b5', 'Nf3', 'a6', 'e4', 'e6']",Benoni Defense: Old Benoni
2133,2015,0-1,"['d4', 'c5', 'Nc3', 'Nc6', 'd5', 'Nb8', 'e4', 'd6', 'Nf3', 'Bg4']",Benoni Defense: Old Benoni
2259,2269,1/2-1/2,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nf3', 'd5', 'e3', 'e6']",Benoni Defense: Old Benoni
1841,1829,0-1,"['d4', 'c5', 'e3', 'Nc6', 'c3', 'cxd4', 'exd4', 'd5', 'Nf3', 'Nf6']",Benoni Defense: Old Benoni
1822,1856,0-1,"['d4', 'c5', 'd5', 'd6', 'e4', 'Nf6', 'Bd3', 'e6', 'c4', 'Be7']",Benoni Defense: Old Benoni
1897,1887,1-0,"['d4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6', 'e4', 'Nf6']",Benoni Defense: Old Benoni
1811,1841,1-0,"['d4', 'c5', 'c3', 'e6', 'Bf4', 'cxd4', 'cxd4', 'd6', 'e3', 'Bd7']",Benoni Defense: Old Benoni
2216,2197,0-1,"['d4', 'c5', 'Bf4', 'cxd4', 'c3', 'Qb6', 'cxd4', 'Qxb2', 'Nd2', 'd5']",Benoni Defense: Old Benoni
2244,2239,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'g3', 'e5', 'Bg2', 'Nc6', 'Nbd2', 'd5']",Benoni Defense: Old Benoni
2271,2294,1-0,"['d4', 'c5', 'd5', 'd6', 'e4', 'Nf6', 'Nc3', 'e5', 'Be2', 'Nbd7']",Benoni Defense: Old Benoni
1857,1866,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'c4', 'Nf6', 'Nf3', 'g6']",Benoni Defense: Old Benoni
2233,2210,1-0,"['d4', 'c5', 'd5', 'Qc7', 'c4', 'e6', 'Nc3', 'Bd6', 'e4', 'a6']",Benoni Defense: Old Benoni
2057,2054,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'Bd7', 'Nc3', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
2220,2187,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e5', 'Nc3', 'f5']",Benoni Defense: Old Benoni
2078,2122,0-1,"['d4', 'c5', 'd5', 'g6', 'c4', 'Bg7', 'Nc3', 'd6', 'e4', 'Nf6']",Benoni Defense: Old Benoni
2128,2074,1-0,"['d4', 'c5', 'e3', 'e6', 'f4', 'b6', 'Nf3', 'Bb7', 'Bd3', 'Nf6']",Benoni Defense: Old Benoni
1950,1946,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'Nxd4', 'Qxd4', 'Nf6']",Benoni Defense: Old Benoni
2332,2477,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'Ra8', 'e4', 'd6']",Benoni Defense: Old Benoni
2718,2697,0-1,"['d4', 'c5', 'c4', 'Nf6', 'd5', 'b5', 'cxb5', 'a6', 'bxa6', 'g6']",Benoni Defense: Old Benoni
2127,2122,0-1,"['d4', 'c5', 'Bf4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e5', 'Nf3', 'exf4']",Benoni Defense: Old Benoni
2447,2404,0-1,"['d4', 'c5', 'd5', 'd6', 'Nc3', 'e5', 'e4', 'f5', 'Bb5+', 'Nd7']",Benoni Defense: Old Benoni
2247,2289,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
2126,2152,0-1,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nc6', 'Qd2', 'e6', 'b3', 'Nf6']",Benoni Defense: Old Benoni
2207,2188,0-1,"['d4', 'c5', 'd5', 'd6', 'Nc3', 'e5', 'e4', 'f5', 'f4', 'Nf6']",Benoni Defense: Old Benoni
1935,1983,0-1,"['d4', 'c5', 'c3', 'e6', 'Nf3', 'Nf6', 'Bg5', 'Be7', 'e3', 'd5']",Benoni Defense: Old Benoni
1941,1950,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
2137,2141,1-0,"['d4', 'c5', 'Nf3', 'b6', 'dxc5', 'bxc5', 'e4', 'd6', 'c4', 'Bb7']",Benoni Defense: Old Benoni
2196,2197,0-1,"['d4', 'c5', 'Nf3', 'e6', 'g3', 'a6', 'Bg2', 'h5', 'O-O', 'b5']",Benoni Defense: Old Benoni
1877,1940,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'Nf3', 'Bg7']",Benoni Defense: Old Benoni
1817,1822,1-0,"['d4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
1846,1855,1-0,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nf6', 'Qd1', 'e5', 'e4', 'Bc5']",Benoni Defense: Old Benoni
2145,2194,0-1,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'e6', 'a3', 'Nf6', 'e4', 'Be7']",Benoni Defense: Old Benoni
1943,1916,0-1,"['d4', 'c5', 'e3', 'cxd4', 'Qxd4', 'd5', 'Qd1', 'Nf6', 'c3', 'e5']",Benoni Defense: Old Benoni
1950,1937,0-1,"['d4', 'c5', 'd5', 'e6', 'c4', 'd6', 'e4', 'e5', 'Nf3', 'Be7']",Benoni Defense: Old Benoni
