WhiteElo,BlackElo,Result,Moves,OpeningName
1966,2003,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'c3', 'cxd4', 'cxd4', 'b6']",Indian Defense
1966,2060,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c6', 'Nd2', 'Bf5', 'Ngf3', 'e6']",Indian Defense
1801,1838,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'f4', 'Bg7', 'Nf3', 'Bg4']",Indian Defense
2083,2103,1-0,"['d4', 'Nf6', 'c3', 'g6', 'g3', 'c5', 'Bg2', 'cxd4', 'cxd4', 'Bg7']",Indian Defense
1874,1884,1-0,"['d4', 'Nf6', 'c3', 'c5', 'Nf3', 'g6', 'Nbd2', 'Bg7', 'e4', 'd6']",Indian Defense
2281,2197,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'Qb6', 'b3', 'Nc6']",Indian Defense
2248,2282,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7', 'e5', 'Ng8', 'f4', 'd6']",Indian Defense
2102,2154,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'Nbd2', 'O-O', 'h3', 'd6']",Indian Defense
2348,2452,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd5', 'e5', 'Ne4', 'Nf3', 'Bb4']",Indian Defense
1968,1980,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'Bg7', 'e4', 'd6', 'Nf3', 'O-O']",Indian Defense
2136,2102,1-0,"['d4', 'Nf6', 'e3', 'd5', 'Nf3', 'e6', 'Be2', 'Be7', 'O-O', 'Bd7']",Indian Defense
2212,2230,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'c3', 'b6', 'Nd2', 'Be7']",Indian Defense
1971,2010,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'e3', 'Bd6', 'Bd3', 'c5']",Indian Defense
2099,2208,0-1,"['d4', 'Nf6', 'e3', 'c5', 'Nf3', 'g6', 'Nbd2', 'Bg7', 'Bd3', 'O-O']",Indian Defense
2227,2219,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'e6', 'c3', 'Qb6']",Indian Defense
1883,1844,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Bd3', 'Bg7', 'f4', 'O-O', 'Nf3', 'Nc6']",Indian Defense
2506,2478,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'd6', 'Nf3', 'Bg7', 'h4', 'O-O']",Indian Defense
1948,1939,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'c5', 'Bd3', 'cxd4', 'exd4', 'Nc6']",Indian Defense
2180,2028,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'Bb4', 'f3', 'Bxc3+', 'bxc3', 'Nc6']",Indian Defense
2200,2249,0-1,"['d4', 'Nf6', 'h4', 'h6', 'h5', 'd6', 'Bf4', 'b6', 'e3', 'Bb7']",Indian Defense
1866,1846,0-1,"['d4', 'Nf6', 'e3', 'd6', 'Nf3', 'g6', 'Be2', 'Bg7', 'O-O', 'O-O']",Indian Defense
1918,1891,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nd2', 'Bd6', 'Bg3', 'Nc6']",Indian Defense
2166,2135,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd5', 'e5', 'Nfd7', 'Qg4', 'c5']",Indian Defense
2474,2361,1-0,"['d4', 'Nf6', 'Nd2', 'd5', 'e3', 'g6', 'b3', 'Bg7', 'Bb2', 'O-O']",Indian Defense
2319,2560,1-0,"['d4', 'Nf6', 'Be3', 'e6', 'f3', 'b6', 'Bf2', 'c5', 'c3', 'Bb7']",Indian Defense
1998,2097,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'b6', 'Nf3', 'Bb7', 'Bd3', 'Be7']",Indian Defense
2139,1996,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'h6', 'Nbd2', 'Nc6']",Indian Defense
1979,1975,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'O-O', 'Bd3', 'd5']",Indian Defense
1912,1953,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'O-O']",Indian Defense
2257,2251,0-1,"['d4', 'Nf6', 'c3', 'd6', 'Nd2', 'Nbd7', 'Ngf3', 'g6', 'g3', 'Bg7']",Indian Defense
2272,2410,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'h3', 'd5', 'g4', 'h5', 'Bg2', 'hxg4']",Indian Defense
2028,2212,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'c3', 'Qb6', 'Bxb8', 'Rxb8', 'Qb3', 'Qxb3']",Indian Defense
1859,1812,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Bd2', 'b6', 'a3', 'Ba6', 'Bxa6', 'Nxa6']",Indian Defense
2388,2409,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'd5', 'Nf3', 'Nc6', 'Nc3', 'Bf5']",Indian Defense
2293,2480,0-1,"['d4', 'Nf6', 'c3', 'e6', 'Bg5', 'c5', 'Bxf6', 'cxd4', 'Nf3', 'Qxf6']",Indian Defense
2048,2033,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'd5', 'Be2', 'O-O']",Indian Defense
1978,2018,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'd5', 'Nf3', 'Bg7', 'e3', 'O-O']",Indian Defense
1879,1832,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e4', 'd5', 'e5', 'Nfd7', 'Nf3', 'c5']",Indian Defense
2152,2121,1-0,"['d4', 'Nf6', 'e3', 'b6', 'Nf3', 'Bb7', 'h3', 'c5', 'Be2', 'e6']",Indian Defense
2078,2023,0-1,"['d4', 'Nf6', 'c3', 'c5', 'Bf4', 'cxd4', 'Qxd4', 'd5', 'Qd1', 'Nc6']",Indian Defense
1877,1995,0-1,"['d4', 'Nf6', 'c3', 'g6', 'Qb3', 'Bg7', 'Nf3', 'O-O', 'h4', 'c5']",Indian Defense
2179,2170,1-0,"['d4', 'Nf6', 'c3', 'c6', 'f3', 'd5', 'e4', 'dxe4', 'fxe4', 'Nxe4']",Indian Defense
2074,2090,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'c6', 'e4', 'd5', 'e5', 'Nfd7']",Indian Defense
1855,1841,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'Bg4', 'e3', 'Nc6', 'c4', 'e6']",Indian Defense
1899,1903,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'd5', 'f3', 'Bg7', 'Qd2', 'O-O']",Indian Defense
2188,2202,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'Nf3', 'Nc6', 'c3', 'Qb6']",Indian Defense
2256,2127,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'Nc3', 'c5', 'e3', 'cxd4', 'exd4', 'e6']",Indian Defense
2287,2492,1-0,"['d4', 'Nf6', 'c3', 'e6', 'Bg5', 'c5', 'Bxf6', 'Qxf6', 'Nf3', 'cxd4']",Indian Defense
1804,1871,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'c5', 'c3', 'cxd4', 'exd4', 'Be7']",Indian Defense
2602,2582,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'f4', 'Bg7', 'e5', 'dxe5']",Indian Defense
1874,1857,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'O-O', 'c3', 'e6']",Indian Defense
2157,2157,0-1,"['d4', 'Nf6', 'e3', 'c5', 'Nf3', 'cxd4', 'exd4', 'Nc6', 'h3', 'd6']",Indian Defense
2285,2425,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'd5', 'Qb6', 'Nc3', 'Qxb2', 'Bd2', 'Qb6']",Indian Defense
2235,2340,1-0,"['d4', 'Nf6', 'e3', 'c5', 'Nf3', 'cxd4', 'exd4', 'Nc6', 'Bd3', 'd5']",Indian Defense
1941,1916,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd6', 'c4', 'Be7', 'Nc3', 'Nbd7']",Indian Defense
2006,1982,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'e6', 'Nf3', 'c5', 'c3', 'Nc6']",Indian Defense
2039,2057,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7', 'f3', 'd6', 'Be3', 'Nbd7']",Indian Defense
2448,2553,0-1,"['d4', 'Nf6', 'e3', 'c5', 'Nf3', 'd5', 'dxc5', 'a5', 'c4', 'e6']",Indian Defense
1810,1876,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'Bg7', 'e4', 'd6', 'e5', 'dxe5']",Indian Defense
1860,1848,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7', 'Nf3', 'd6', 'Bc4', 'O-O']",Indian Defense
2392,2383,1/2-1/2,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'd5', 'b3', 'c5', 'Bb2', 'Nc6']",Indian Defense
2085,2080,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'c3', 'Be7', 'Nd2', 'Qb6']",Indian Defense
1969,1986,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'Bf5', 'Bd3', 'Nbd7', 'Bxf5', 'e5']",Indian Defense
1839,1821,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Bf5', 'c4', 'e6', 'a3', 'Bd6']",Indian Defense
1802,1850,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'c3', 'Be7', 'Bd3', 'b6']",Indian Defense
2134,2092,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'Bb4', 'Bd3', 'd5', 'exd5', 'exd5']",Indian Defense
1928,1927,1/2-1/2,"['d4', 'Nf6', 'e3', 'd5', 'Nf3', 'g6', 'c4', 'dxc4', 'Bxc4', 'Bg7']",Indian Defense
2423,2336,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'c3', 'g6']",Indian Defense
1955,1950,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'c4', 'Nbd7', 'Nc3', 'g6', 'e3', 'Bg7']",Indian Defense
2180,2180,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd5', 'exd5', 'exd5', 'Bd3', 'Bb4']",Indian Defense
1968,1961,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nd2', 'Bd6', 'Bxd6', 'Qxd6']",Indian Defense
2094,2072,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'c5', 'c3', 'Nc6']",Indian Defense
1956,1953,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'c3', 'Bd6', 'Bg5', 'h6']",Indian Defense
2155,2194,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'Qd2', 'O-O', 'Bh6', 'd6']",Indian Defense
1835,1810,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'b6', 'e3', 'Bb7', 'c3', 'Be7']",Indian Defense
1954,1973,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'O-O', 'Be2', 'd6']",Indian Defense
1845,1901,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Bf5', 'Nf3', 'e6', 'a3', 'c6']",Indian Defense
2084,2068,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'd5', 'Nbd2', 'c5', 'b3', 'cxd4']",Indian Defense
2155,2142,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'd5', 'Be2', 'Be7', 'c3', 'O-O']",Indian Defense
2023,1953,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'b6', 'e3', 'Bb7', 'Nbd2', 'Be7']",Indian Defense
2890,2552,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'd5', 'e6', 'Nc3', 'exd5', 'Nxd5', 'd6']",Indian Defense
2051,2029,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'g6', 'Nf3', 'Nh5', 'Bg3', 'Bg7']",Indian Defense
2149,2120,1/2-1/2,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'd6', 'e4', 'Bg7', 'Qd2', 'O-O']",Indian Defense
2234,2239,1-0,"['d4', 'Nf6', 'Bf4', 'b6', 'Nf3', 'Bb7', 'e3', 'g6', 'c4', 'Bg7']",Indian Defense
2447,2477,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'd5', 'Nbd2', 'c5', 'c3', 'Nc6']",Indian Defense
2112,2157,0-1,"['d4', 'Nf6', 'e3', 'c5', 'Nf3', 'cxd4', 'exd4', 'Nc6', 'c3', 'd6']",Indian Defense
1836,1862,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'e6', 'e3', 'Nbd7', 'Nbd2', 'c5']",Indian Defense
2085,2085,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'c5', 'Nbd2', 'Nc6']",Indian Defense
2478,2423,1/2-1/2,"['d4', 'Nf6', 'Nd2', 'd5', 'e3', 'Bf5', 'Ngf3', 'c6', 'b3', 'e6']",Indian Defense
1863,1874,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7', 'e5', 'Ng8', 'Bg5', 'd6']",Indian Defense
1900,1957,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Bg3', 'Be7', 'c3', 'O-O']",Indian Defense
2014,1966,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'Bg5', 'Bg7', 'e5', 'dxe5']",Indian Defense
2102,2079,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'c5', 'e3', 'd5', 'c3', 'a6']",Indian Defense
2018,2051,1-0,"['d4', 'Nf6', 'c3', 'd5', 'Bg5', 'Ne4', 'Bf4', 'Nd7', 'f3', 'Nef6']",Indian Defense
2287,2223,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'Qb6', 'Nd2', 'd5', 'dxc5', 'Qxb2']",Indian Defense
1965,1988,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'd5', 'e3', 'Bg7', 'Be2', 'Nbd7']",Indian Defense
2137,2088,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'Nd2', 'Be7', 'e4', 'd5', 'e5', 'Nfd7']",Indian Defense
1912,1995,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Bf5', 'Nf3', 'e6', 'Bd3', 'Bd6']",Indian Defense
2154,2137,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Bc4', 'Bg7', 'Nd2', 'O-O', 'c3', 'd6']",Indian Defense
2238,2184,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Bd3', 'Bd6', 'Bxd6', 'Qxd6']",Indian Defense
2076,2053,1-0,"['d4', 'Nf6', 'c3', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'Nf3', 'Nc6']",Indian Defense
2179,2163,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'Bd6', 'Bg3', 'c5']",Indian Defense
1988,2055,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'Bc4', 'Qb6', 'Bxf7+', 'Kxf7']",Indian Defense
1846,2066,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'e3', 'O-O', 'Bd3', 'd6']",Indian Defense
1906,1966,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'c4', 'O-O', 'Nc3', 'd6']",Indian Defense
1936,1963,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'Bd3', 'Qb6']",Indian Defense
2188,2312,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'Bd6', 'Bg3', 'Bxg3', 'hxg3', 'd5']",Indian Defense
1978,1925,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'Qb6', 'b3', 'Nc6']",Indian Defense
1910,1867,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Bd3', 'Bg7', 'Nd2', 'O-O', 'f4', 'd6']",Indian Defense
1817,1853,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'd6', 'Nc3', 'Bg7', 'Bd3', 'O-O']",Indian Defense
1864,1872,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'c3', 'd6', 'Nd2', 'a6']",Indian Defense
2070,2063,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Be2', 'b6', 'Nbd2', 'Bb7']",Indian Defense
1875,1936,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'c3', 'Qb6', 'Qb3', 'Nc6']",Indian Defense
1860,1857,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'O-O']",Indian Defense
1828,1835,0-1,"['d4', 'Nf6', 'Bf4', 'b6', 'e3', 'Bb7', 'c4', 'e6', 'Nc3', 'a6']",Indian Defense
1932,1846,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nd2', 'O-O', 'Bd3', 'd6']",Indian Defense
2458,2453,1/2-1/2,"['d4', 'Nf6', 'c3', 'd5', 'Nf3', 'c6', 'Bg5', 'Bf5', 'Bxf6', 'exf6']",Indian Defense
2079,2078,1-0,"['d4', 'Nf6', 'c3', 'e6', 'g3', 'd5', 'Bg2', 'c5', 'Nf3', 'Nc6']",Indian Defense
2509,2381,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'd5', 'h3', 'c5']",Indian Defense
2149,1958,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'h6', 'Qd2', 'g5']",Indian Defense
2046,2492,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd5', 'e5', 'Nfd7', 'Nf3', 'c5']",Indian Defense
2206,2178,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'c5', 'e3', 'Qb6', 'b3', 'Nc6']",Indian Defense
1969,1986,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'Bf5', 'Bd3', 'Bxd3', 'Qxd3', 'Nbd7']",Indian Defense
1827,1885,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nc3', 'd5', 'Qd2', 'c5', 'O-O-O', 'cxd4']",Indian Defense
2307,2307,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'Nd2', 'c6', 'Ngf3', 'Nd5', 'Bg3', 'h5']",Indian Defense
2393,2458,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'c3', 'd5', 'Nf3', 'c5']",Indian Defense
1863,1886,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'c5', 'f4', 'Nc6', 'c3', 'b6']",Indian Defense
2299,2277,1-0,"['d4', 'Nf6', 'e3', 'd5', 'f4', 'g6', 'Nf3', 'Bg7', 'Bd3', 'b6']",Indian Defense
1869,1863,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'Nf3', 'Bg7', 'Bg5', 'O-O']",Indian Defense
2259,2264,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'h4', 'O-O', 'h5', 'd6']",Indian Defense
2173,2116,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'c3', 'd5', 'Nd2', 'Nc6']",Indian Defense
2001,2075,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'g6', 'e3', 'Nh5', 'Be2', 'Nxf4']",Indian Defense
2283,2245,1-0,"['d4', 'Nf6', 'e3', 'd5', 'Nf3', 'Bg4', 'c4', 'c6', 'h3', 'Bxf3']",Indian Defense
2013,1868,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Be2', 'O-O', 'h4', 'h5']",Indian Defense
1856,1867,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'Qd2', 'O-O', 'Bh6', 'd6']",Indian Defense
1937,2025,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'Nc3', 'c5', 'Nf3', 'Nc6', 'e3', 'Bg4']",Indian Defense
1984,2018,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'c3', 'Nc6']",Indian Defense
2171,2086,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nd2', 'O-O', 'Ngf3', 'd6']",Indian Defense
2075,2107,1-0,"['d4', 'Nf6', 'c3', 'd5', 'Bf4', 'c6', 'e3', 'Bf5', 'Nf3', 'Bg6']",Indian Defense
2087,2114,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nc3', 'Nbd7', 'Nf3', 'g6', 'e4', 'Bg7']",Indian Defense
1965,2048,0-1,"['d4', 'Nf6', 'b3', 'g6', 'Bb2', 'Bg7', 'Nf3', 'd6', 'Nbd2', 'O-O']",Indian Defense
2064,2045,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'Bb4', 'Qd3', 'Nd5', 'Bg3', 'c5']",Indian Defense
2038,2050,0-1,"['d4', 'Nf6', 'Nd2', 'd5', 'g3', 'Bf5', 'Bg2', 'e6', 'f3', 'h6']",Indian Defense
1989,1974,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Nc3', 'O-O', 'Bd3', 'd6']",Indian Defense
1825,1835,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'h5', 'h4', 'd5', 'Nf3', 'Bd6']",Indian Defense
2108,2184,0-1,"['d4', 'Nf6', 'e3', 'd6', 'Nf3', 'Nbd7', 'c4', 'e5', 'Nc3', 'e4']",Indian Defense
1880,1889,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'g6', 'Nd2', 'Bg7', 'Ngf3', 'O-O']",Indian Defense
2125,2156,0-1,"['d4', 'Nf6', 'e3', 'h6', 'f4', 'b6', 'Nf3', 'Bb7', 'c3', 'd6']",Indian Defense
2198,2277,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'c3', 'b6', 'Nf3', 'Bb7']",Indian Defense
1883,1839,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Bd3', 'Bg7', 'f4', 'O-O', 'Nf3', 'd6']",Indian Defense
1815,1824,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'h5', 'e4', 'Bh6', 'Bxh6', 'Rxh6']",Indian Defense
2434,2351,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'O-O', 'Be2', 'd6']",Indian Defense
2461,2366,0-1,"['d4', 'Nf6', 'c3', 'c5', 'Nf3', 'cxd4', 'Bg5', 'd5', 'Bxf6', 'exf6']",Indian Defense
2050,2107,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'e6', 'Nd2', 'c4']",Indian Defense
1929,1916,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nc3', 'c6', 'e4', 'e6', 'Qd2', 'Be7']",Indian Defense
1855,1870,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'h4', 'O-O', 'Be2', 'd5']",Indian Defense
2037,2084,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'e3', 'c5', 'c3', 'Nc6']",Indian Defense
1950,1921,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'Bd6', 'Bxd6', 'cxd6', 'Bd3', 'd5']",Indian Defense
2002,2000,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Bd3', 'Bg7', 'f4', 'd6', 'Nf3', 'Nbd7']",Indian Defense
2517,2457,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'Be7', 'Nf3', 'd5', 'h3', 'a6']",Indian Defense
1852,1823,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'f4', 'Bg7', 'e5', 'Nfd7']",Indian Defense
2076,2106,0-1,"['d4', 'Nf6', 'c3', 'd5', 'Bf4', 'c6', 'e3', 'Bf5', 'Nf3', 'Bg6']",Indian Defense
2075,2078,0-1,"['d4', 'Nf6', 'e3', 'd5', 'c4', 'c5', 'Nc3', 'e6', 'Nf3', 'Nc6']",Indian Defense
1874,1880,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'Nc6', 'Nf3', 'Bg4', 'Be2', 'Nd5']",Indian Defense
2421,2339,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'Nd2', 'Nc6']",Indian Defense
2012,2150,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'c4', 'Bd6', 'Bg5', 'dxc4']",Indian Defense
1805,1843,0-1,"['d4', 'Nf6', 'e3', 'c5', 'Bd3', 'cxd4', 'exd4', 'Nc6', 'Nf3', 'd6']",Indian Defense
1902,1839,1-0,"['d4', 'Nf6', 'Nc3', 'd6', 'Bf4', 'g6', 'e4', 'Bg7', 'e5', 'Nh5']",Indian Defense
1891,1887,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Be2', 'd6', 'O-O', 'O-O']",Indian Defense
1834,1894,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nc3', 'd5', 'Qd2', 'c5', 'O-O-O', 'cxd4']",Indian Defense
2203,2324,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'Nd5', 'Nbd2', 'Nxf4']",Indian Defense
1956,1954,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'O-O']",Indian Defense
1936,1997,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Bf5', 'Nf3', 'c6', 'c3', 'e6']",Indian Defense
2306,2258,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'Nbd7']",Indian Defense
2499,2426,1/2-1/2,"['d4', 'Nf6', 'b3', 'g6', 'Bb2', 'Bg7', 'Nf3', 'O-O', 'e3', 'd6']",Indian Defense
1803,1863,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nd2', 'c5', 'c3', 'c4']",Indian Defense
2378,2453,1-0,"['d4', 'Nf6', 'c3', 'e6', 'Nf3', 'Be7', 'Bg5', 'd5', 'Bxf6', 'Bxf6']",Indian Defense
2056,2009,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Be2', 'Bg7', 'h4', 'O-O', 'h5', 'Nxh5']",Indian Defense
