WhiteElo,BlackElo,Result,Moves,OpeningName
2056,2104,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Nf6']",Modern Defense
1864,1861,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'd3', 'd6', 'Bd2', 'f5', 'Qe2', 'Nf6']",Modern Defense
1918,1905,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'f6', 'Bd3', 'e6', 'O-O', 'd6']",Modern Defense
1931,1965,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd5', 'e5', 'e6', 'Bd3', 'c5']",Modern Defense
1806,1807,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'Nc3', 'Nf6', 'Be2', 'c6', 'd3', 'O-O']",Modern Defense
1952,1955,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'd6', 'Nc3', 'Nf6', 'Bd3', 'O-O']",Modern Defense
2215,2270,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5']",Modern Defense
1897,1882,0-1,"['e4', 'g6', 'f4', 'Bg7', 'Bc4', 'e5', 'f5', 'Qh4+', 'Kf1', 'Qxe4']",Modern Defense
1829,1813,0-1,"['e4', 'g6', 'd3', 'Bg7', 'Be2', 'd6', 'Nf3', 'Nf6', 'Nc3', 'O-O']",Modern Defense
1973,1974,1/2-1/2,"['e4', 'g6', 'f4', 'Bg7', 'd4', 'c6', 'Nf3', 'd6', 'c3', 'Nd7']",Modern Defense
2050,2007,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'e5', 'd3', 'Ne7', 'Be3', 'O-O']",Modern Defense
1826,1858,0-1,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'd6', 'f3', 'Nf6', 'e4', 'O-O']",Modern Defense
2051,2071,0-1,"['e4', 'g6', 'd4', 'Bg7', 'c4', 'd6', 'Nc3', 'Nc6', 'Be3', 'Nf6']",Modern Defense
1854,1844,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'Bc4', 'd6', 'd4', 'Nf6', 'Bg5', 'O-O']",Modern Defense
1962,1959,1-0,"['e4', 'g6', 'd4', 'e6', 'Bd3', 'd6', 'c4', 'Bg7', 'Nf3', 'Nd7']",Modern Defense
2018,2061,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'f4', 'd6', 'Nf3', 'Nf6', 'Bc4', 'O-O']",Modern Defense
2233,2387,0-1,"['e4', 'g6', 'h4', 'h6', 'd4', 'Bg7', 'Nc3', 'd5', 'exd5', 'Nf6']",Modern Defense
2057,2030,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'c6', 'c3', 'Qb6', 'Bd3', 'c5']",Modern Defense
2104,2080,0-1,"['e4', 'g6', 'd4', 'Bg7', 'c4', 'd6', 'Nf3', 'Nc6', 'Nc3', 'Nf6']",Modern Defense
1938,1943,1-0,"['e4', 'g6', 'd3', 'Bg7', 'h4', 'f6', 'h5', 'g5', 'h6', 'Bf8']",Modern Defense
2030,1996,1-0,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'Nc6', 'c3', 'e6', 'Be2', 'Nge7']",Modern Defense
2014,2037,1-0,"['e4', 'g6', 'd4', 'c6', 'Nc3', 'd5', 'Bg5', 'h5', 'f3', 'Bh6']",Modern Defense
1833,1801,1-0,"['e4', 'g6', 'd4', 'Bg7', 'e5', 'd6', 'f4', 'dxe5', 'fxe5', 'c5']",Modern Defense
1885,1882,1/2-1/2,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Bg4', 'h3', 'Bxf3']",Modern Defense
2247,2229,1-0,"['e4', 'g6', 'd3', 'Bg7', 'h4', 'e6', 'h5', 'Ne7', 'Bg5', 'f6']",Modern Defense
2129,2235,1-0,"['e4', 'g6', 'Bc4', 'Bg7', 'Qf3', 'e6', 'Nc3', 'h6', 'd4', 'Ne7']",Modern Defense
1827,1832,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'd4', 'e6', 'Nf3', 'Ne7', 'Be2', 'd6']",Modern Defense
1915,1810,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Be3', 'Nc6', 'Qd2', 'e5']",Modern Defense
2213,2103,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd5', 'e5', 'e6', 'Bd3', 'Ne7']",Modern Defense
1866,1892,0-1,"['e4', 'g6', 'Bc4', 'Bg7', 'Bxf7+', 'Kxf7', 'f4', 'Nf6', 'Nf3', 'Nxe4']",Modern Defense
2117,2111,0-1,"['e4', 'g6', 'Nf3', 'c5', 'd4', 'cxd4', 'Nxd4', 'Bg7', 'Nc3', 'Nc6']",Modern Defense
1962,1896,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'd5', 'e6', 'dxe6', 'Bxe6']",Modern Defense
2090,2223,0-1,"['e4', 'g6', 'Bc4', 'Bg7', 'Ne2', 'e6', 'Nbc3', 'Ne7', 'd3', 'c6']",Modern Defense
2024,1945,1-0,"['e4', 'g6', 'Bc4', 'd6', 'Bb3', 'Bg7', 'f4', 'c6', 'd4', 'a6']",Modern Defense
1838,1838,0-1,"['e4', 'g6', 'd4', 'Bg7', 'e5', 'e6', 'Nf3', 'Ne7', 'c3', 'b6']",Modern Defense
1874,1870,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'c4', 'Nc6', 'Nc3', 'e5']",Modern Defense
1852,1863,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'd4', 'Bg4', 'Be2', 'Nc6']",Modern Defense
1970,1944,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'e6', 'e5', 'Ne7', 'Nc3', 'O-O']",Modern Defense
2120,2160,0-1,"['e4', 'g6', 'g3', 'c6', 'd4', 'd6', 'Nc3', 'Nd7', 'Be3', 'Bg7']",Modern Defense
1881,2049,0-1,"['e4', 'g6', 'e5', 'Bg7', 'd4', 'd6', 'f4', 'dxe5', 'fxe5', 'c6']",Modern Defense
1843,1823,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'e6', 'Bd3', 'c6', 'c3', 'd5']",Modern Defense
2053,2048,0-1,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'd6', 'd4', 'Nf6', 'Bd3', 'O-O']",Modern Defense
1990,2008,0-1,"['e4', 'g6', 'c3', 'Bg7', 'd4', 'd5', 'exd5', 'Qxd5', 'Nf3', 'Bg4']",Modern Defense
2047,2027,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'f6', 'Bc4', 'e6', 'Nc3', 'Ne7']",Modern Defense
1832,1844,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'd4', 'Nc6', 'Be3', 'Bg4']",Modern Defense
1838,1838,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd5', 'e5', 'Nc6', 'c3', 'Bg4']",Modern Defense
2069,1903,1-0,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bc4', 'Bg4']",Modern Defense
2126,2109,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'Bc4', 'e6', 'd3', 'Ne7', 'f4', 'c6']",Modern Defense
1832,1855,1-0,"['e4', 'g6', 'd4', 'Bg7', 'c4', 'c5', 'd5', 'e6', 'Nc3', 'Ne7']",Modern Defense
1900,1927,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'e5', 'dxe5', 'dxe5', 'Qxd1+']",Modern Defense
2064,2031,0-1,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'c6', 'Bc4', 'Qb6', 'd4', 'e6']",Modern Defense
1839,1830,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'e6', 'Nc3', 'Ne7', 'Bg5', 'd5']",Modern Defense
2246,2246,0-1,"['e4', 'g6', 'd4', 'Bg7', 'c4', 'd6', 'Nc3', 'Nf6', 'f3', 'O-O']",Modern Defense
1806,1836,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'h4', 'a6', 'h5', 'b5']",Modern Defense
1923,1802,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Be3', 'Nc6', 'Qd2', 'Bg4']",Modern Defense
2037,2037,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Bd3', 'a6', 'c3', 'Nd7']",Modern Defense
2063,2063,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'e6', 'Bd3', 'Ne7', 'Be3', 'O-O']",Modern Defense
1981,1920,1-0,"['e4', 'g6', 'd4', 'Bg7', 'c3', 'c5', 'Nf3', 'cxd4', 'cxd4', 'Nc6']",Modern Defense
1842,1863,0-1,"['e4', 'g6', 'd4', 'Bg7', 'e5', 'd6', 'Nf3', 'dxe5', 'Nxe5', 'Bxe5']",Modern Defense
2075,2087,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'c4', 'Nf6', 'e5', 'dxe5']",Modern Defense
2126,2116,1-0,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'c5', 'Nc3', 'Nc6', 'Bb5', 'd6']",Modern Defense
2116,2167,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'c5', 'Bc4', 'cxd4', 'Nxd4', 'Nc6']",Modern Defense
1908,1933,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'c5', 'Bd3', 'cxd4', 'Bf4', 'Nc6']",Modern Defense
2105,2065,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'Nc3', 'd5', 'exd5', 'Nf6', 'Bc4', 'O-O']",Modern Defense
1951,1935,1-0,"['e4', 'g6', 'Bc4', 'Bg7', 'Nf3', 'e6', 'd3', 'Ne7', 'Nc3', 'O-O']",Modern Defense
2194,2246,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'a6', 'h3', 'Nf6']",Modern Defense
1854,2052,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'e6', 'c4', 'Ne7', 'Nc3', 'd5']",Modern Defense
2265,2348,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'c6', 'Bd3', 'd5', 'c3', 'dxe4']",Modern Defense
1869,1889,0-1,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'c5', 'c3', 'Nc6', 'd3', 'Qb6']",Modern Defense
1941,2029,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'c6', 'c3', 'h6', 'e5', 'd5']",Modern Defense
1948,1895,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'f5', 'exf5', 'gxf5', 'd5', 'Nf6']",Modern Defense
1969,1962,1-0,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'c5', 'd4', 'cxd4', 'Nxd4', 'd6']",Modern Defense
1856,1846,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'b6', 'Qd2', 'Bb7', 'f3', 'd6']",Modern Defense
2328,2266,1/2-1/2,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'c6', 'Nc3', 'd5', 'e5', 'Bg4']",Modern Defense
1852,1801,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'e5', 'dxe5', 'dxe5', 'Qxd1+']",Modern Defense
2020,2001,1/2-1/2,"['e4', 'g6', 'g3', 'Bg7', 'Bg2', 'Nf6', 'd3', 'O-O', 'Ne2', 'Re8']",Modern Defense
1903,1977,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'd6', 'Bd3', 'Nd7', 'Nd2', 'e5']",Modern Defense
1808,1833,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'Bc4', 'Nc6', 'Nc3', 'Bg4']",Modern Defense
2100,2090,1/2-1/2,"['e4', 'g6', 'Bc4', 'Bg7', 'Ne2', 'e6', 'Nbc3', 'Ne7', 'd3', 'O-O']",Modern Defense
2052,2030,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'Be3', 'Nd7', 'Bd3', 'Nb6']",Modern Defense
2044,2114,0-1,"['e4', 'g6', 'd3', 'Bg7', 'Nd2', 'c5', 'Ngf3', 'Nc6', 'g3', 'd6']",Modern Defense
1982,1985,0-1,"['e4', 'g6', 'Nc3', 'd6', 'Nge2', 'Bg7', 'b3', 'Nf6', 'd3', 'O-O']",Modern Defense
1919,1805,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Nc3', 'Nc6', 'Be3', 'e5']",Modern Defense
1833,1855,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'd4', 'e6', 'e5', 'Ne7', 'Nf3', 'd6']",Modern Defense
1972,2187,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'c3', 'Nf6', 'Bd3', 'O-O']",Modern Defense
2268,2344,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Bd3', 'Nd7', 'O-O', 'e5']",Modern Defense
1827,1827,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'b6', 'Bg5', 'Bb7', 'Nc3', 'h5']",Modern Defense
2198,2100,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'c6', 'c4', 'd5', 'Nc3', 'dxe4']",Modern Defense
2106,2044,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'h3', 'Nf6', 'Nc3', 'O-O']",Modern Defense
2304,2338,1-0,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'c5', 'd3', 'Nc6', 'Nc3', 'd6']",Modern Defense
2261,2243,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'h4', 'h6', 'h5', 'e6', 'hxg6', 'fxg6']",Modern Defense
2345,2283,1-0,"['e4', 'g6', 'd4', 'Bg7', 'c3', 'c6', 'h3', 'd6', 'f4', 'Qc7']",Modern Defense
1927,1942,1-0,"['e4', 'g6', 'Bc4', 'Bg7', 'd3', 'e6', 'Ne2', 'h6', 'O-O', 'Ne7']",Modern Defense
1817,1801,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'f4', 'd6', 'Nf3', 'Nc6', 'Bb5', 'Bg4']",Modern Defense
1963,1974,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'e6', 'Nc3', 'Ne7', 'Be3', 'O-O']",Modern Defense
1910,1870,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'Bc4', 'd6', 'Nge2', 'e6', 'O-O', 'Nc6']",Modern Defense
2109,2254,1-0,"['e4', 'g6', 'Bc4', 'Bg7', 'd4', 'c6', 'e5', 'd5', 'Bb3', 'Bf5']",Modern Defense
2014,2089,0-1,"['e4', 'g6', 'Bc4', 'd6', 'Bxf7+', 'Kxf7', 'd4', 'Nf6', 'd5', 'c6']",Modern Defense
2008,2071,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'f4', 'd6', 'Bc4', 'Nf6', 'Nf3', 'O-O']",Modern Defense
1916,1809,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Be3', 'Nc6', 'Nc3', 'e5']",Modern Defense
2210,2270,0-1,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'd6', 'e3', 'Nd7', 'f4', 'e5']",Modern Defense
2153,2160,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'd6', 'Be3', 'Nf6', 'Qd2', 'O-O']",Modern Defense
2198,2275,1-0,"['e4', 'g6', 'h4', 'Bg7', 'h5', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Bxc3']",Modern Defense
1805,1834,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'd6', 'Bd3', 'Nc6', 'Ne2', 'Nf6']",Modern Defense
2046,2037,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'd4', 'c6', 'Bh6', 'Nxh6', 'Nf3', 'Qb6']",Modern Defense
1857,1864,0-1,"['e4', 'g6', 'd4', 'Bg7', 'c3', 'c6', 'Bd3', 'd5', 'e5', 'Nh6']",Modern Defense
1897,1949,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Nc6', 'Bb5', 'Bd7']",Modern Defense
1834,1855,1-0,"['e4', 'g6', 'd3', 'Bg7', 'c3', 'b6', 'Be3', 'Bb7', 'f3', 'Nc6']",Modern Defense
2275,2384,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'e6', 'c4', 'Ne7', 'Nc3', 'O-O']",Modern Defense
1820,1822,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'Bc4', 'Nf6', 'd4', 'O-O']",Modern Defense
2207,2285,1/2-1/2,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bd3', 'O-O']",Modern Defense
1964,1963,0-1,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'c5', 'Bb5+', 'Bd7']",Modern Defense
2073,2174,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'd4', 'd6', 'Be3', 'a6', 'Bc4', 'b5']",Modern Defense
3001,2833,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'Bc4', 'd6', 'O-O', 'e5', 'h3', 'Nf6']",Modern Defense
2343,2326,0-1,"['e4', 'g6', 'd4', 'Bg7', 'h4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5']",Modern Defense
2124,2132,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'e5', 'd6', 'c3', 'dxe5', 'Qe2', 'f6']",Modern Defense
2049,1979,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'Bc4', 'c5', 'Ng5', 'e6', 'd4', 'cxd4']",Modern Defense
1990,1991,0-1,"['e4', 'g6', 'd4', 'd6', 'Be3', 'Bg7', 'f3', 'Nf6', 'Nc3', 'O-O']",Modern Defense
1822,1814,0-1,"['e4', 'g6', 'Qf3', 'Bg7', 'Bc4', 'e6', 'Ne2', 'Ne7', 'd4', 'O-O']",Modern Defense
2150,2090,1-0,"['e4', 'g6', 'd4', 'd6', 'Bd3', 'Bg7', 'c3', 'a6', 'Ne2', 'b5']",Modern Defense
2062,2020,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'd6', 'Bd3', 'Nf6', 'Nc3', 'Nbd7']",Modern Defense
2239,2173,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'Nc3', 'd6', 'Bc4', 'Nc6', 'a3', 'e6']",Modern Defense
1891,1862,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Bh6', 'Nxh6', 'Qf3', 'f5', 'e5', 'd6']",Modern Defense
1863,1822,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'd4', 'b6', 'Bb5+', 'Bd7']",Modern Defense
1880,1873,1-0,"['e4', 'g6', 'Nf3', 'Nf6', 'd4', 'Nxe4', 'c4', 'Bg7', 'Bd3', 'Nf6']",Modern Defense
2077,2094,1-0,"['e4', 'g6', 'd4', 'd6', 'Nf3', 'Bg7', 'Nc3', 'Nf6', 'Be3', 'O-O']",Modern Defense
1919,1955,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'd6', 'Nf3', 'Bd7', 'e3', 'Nf6']",Modern Defense
1901,1891,0-1,"['e4', 'g6', 'Qf3', 'Bg7', 'Bc4', 'e6', 'c3', 'Ne7', 'Bb3', 'b6']",Modern Defense
2025,2024,1-0,"['e4', 'g6', 'Ke2', 'Bg7', 'd3', 'd6', 'c3', 'a6', 'Be3', 'Nc6']",Modern Defense
1864,1884,1-0,"['e4', 'g6', 'd4', 'Bg7', 'c4', 'Nf6', 'Bd3', 'O-O', 'Nf3', 'b6']",Modern Defense
2003,2018,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'Bxc3', 'bxc3', 'd5', 'd4', 'dxe4']",Modern Defense
1844,1828,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'f4', 'd6', 'd3', 'Nc6', 'Nf3', 'Bd7']",Modern Defense
2358,2371,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'Nc6', 'Nc3', 'd6', 'Qd2', 'f5']",Modern Defense
1888,1933,1-0,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'c5', 'Bc4', 'Nc6', 'd3', 'Nd4']",Modern Defense
1919,1978,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'e6', 'c4', 'Ne7', 'Nc3', 'O-O']",Modern Defense
2131,2111,1-0,"['e4', 'g6', 'd4', 'Bg7', 'e5', 'd6', 'f4', 'dxe5', 'fxe5', 'c5']",Modern Defense
1953,1952,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'e6', 'Be3', 'Ne7', 'Bd3', 'O-O']",Modern Defense
1884,1893,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Nc3', 'Nf6', 'Be3', 'O-O']",Modern Defense
2030,2025,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'd6', 'Nc3', 'Nf6', 'f3', 'Nbd7']",Modern Defense
2443,2510,0-1,"['e4', 'g6', 'd3', 'Nf6', 'Nd2', 'd5', 'c3', 'dxe4', 'dxe4', 'c5']",Modern Defense
2409,2279,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'c5', 'Nc3', 'cxd4', 'Nxd4', 'Nc6']",Modern Defense
2210,2149,1-0,"['d4', 'g6', 'c4', 'Bg7', 'Nc3', 'd6', 'Nf3', 'Nf6', 'Bg5', 'O-O']",Modern Defense
1996,2109,0-1,"['e4', 'g6', 'd4', 'd6', 'Nf3', 'Bg4', 'Be2', 'Nd7', 'O-O', 'e5']",Modern Defense
1817,1808,1-0,"['e4', 'g6', 'd4', 'Bg7', 'e5', 'd6', 'exd6', 'cxd6', 'c4', 'Nc6']",Modern Defense
2008,2023,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'c6', 'Nc3', 'd5', 'exd5', 'cxd5']",Modern Defense
1926,1831,0-1,"['e4', 'g6', 'f4', 'Bg7', 'd3', 'd6', 'Nf3', 'c6', 'Nc3', 'Nd7']",Modern Defense
2505,2578,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'Nc3', 'd6', 'd4', 'Nf6', 'h3', 'O-O']",Modern Defense
2090,2106,0-1,"['e4', 'g6', 'd3', 'Bg7', 'Nf3', 'f6', 'Be2', 'Nh6', 'O-O', 'Nf7']",Modern Defense
1999,1904,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'b6', 'Bd3', 'Bb7', 'c3', 'c6']",Modern Defense
1886,1893,1-0,"['e4', 'g6', 'd4', 'Bg7', 'e5', 'e6', 'f4', 'Ne7', 'Nf3', 'b6']",Modern Defense
1843,1857,0-1,"['e4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'Bc4', 'e6', 'd3', 'Ne7']",Modern Defense
2325,2303,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'Be2', 'e6', 'd4', 'Ne7', 'c3', 'O-O']",Modern Defense
1924,1801,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Be3', 'Nc6', 'Nc3', 'Nf6']",Modern Defense
1966,2023,1-0,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bd3', 'Nc6']",Modern Defense
2256,2266,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'c5', 'Bc4', 'e6', 'd3', 'Nc6']",Modern Defense
1883,1898,1-0,"['e4', 'g6', 'f4', 'Bg7', 'Nf3', 'd6', 'Bc4', 'Nf6', 'd3', 'O-O']",Modern Defense
2042,2388,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'e5', 'e6', 'd4', 'Ne7', 'c4', 'O-O']",Modern Defense
2438,2422,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'Nc3', 'd6', 'Bc4', 'a6', 'd3', 'b5']",Modern Defense
1994,2040,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'Nc3', 'e6', 'd4', 'Ne7', 'Bd3', 'O-O']",Modern Defense
1948,1904,1-0,"['e4', 'g6', 'd3', 'Bg7', 'Nc3', 'e6', 'Be3', 'Ne7', 'Be2', 'O-O']",Modern Defense
1945,1838,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'd4', 'b6', 'Nf3', 'Bb7', 'Bd3', 'e6']",Modern Defense
2111,2108,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'c4', 'Nc6', 'Nc3', 'Nf6']",Modern Defense
1880,1852,1-0,"['e4', 'g6', 'd3', 'Bg7', 'Nc3', 'd6', 'Be3', 'a6', 'f3', 'b5']",Modern Defense
1949,1947,1-0,"['e4', 'g6', 'd4', 'Bg7', 'e5', 'c6', 'f4', 'd5', 'Nf3', 'h5']",Modern Defense
1929,1870,1-0,"['e4', 'g6', 'd4', 'Bg7', 'c4', 'd6', 'Nc3', 'Nf6', 'f3', 'O-O']",Modern Defense
1912,1994,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'Bc4', 'c5', 'O-O', 'Nc6', 'Re1', 'd6']",Modern Defense
1982,1996,1-0,"['e4', 'g6', 'd4', 'd6', 'Nf3', 'Bg7', 'Nc3', 'Nf6', 'Be3', 'O-O']",Modern Defense
2012,2052,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Bh6', 'Nxh6', 'Nf3', 'd5', 'Nc3', 'O-O']",Modern Defense
1800,1828,0-1,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Bc4', 'Nf6', 'Nc3', 'O-O']",Modern Defense
2417,2374,1-0,"['e4', 'g6', 'd4', 'Bg7', 'h3', 'c6', 'Nf3', 'd5', 'e5', 'c5']",Modern Defense
1949,1948,1-0,"['e4', 'g6', 'd3', 'Bg7', 'Qe2', 'd6', 'c3', 'e5', 'f3', 'f5']",Modern Defense
2211,2261,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'd4', 'b6', 'Nf3', 'Bb7', 'Be3', 'Nc6']",Modern Defense
2008,1986,0-1,"['e4', 'g6', 'd4', 'Bg7', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bd3', 'Nc6']",Modern Defense
2314,2275,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'd4', 'c6', 'Nf3', 'd6', 'Be3', 'Qc7']",Modern Defense
1878,1878,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'Nf6', 'Nc3', 'O-O', 'Bc4', 'b6']",Modern Defense
1953,1955,1/2-1/2,"['e4', 'g6', 'd4', 'Bg7', 'Be3', 'd6', 'Bd3', 'Nf6', 'f3', 'O-O']",Modern Defense
1856,1846,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'e5', 'dxe5', 'Nxe5', 'Bxe5']",Modern Defense
2219,2250,1-0,"['e4', 'g6', 'Nc3', 'Bg7', 'd3', 'd6', 'f4', 'c6', 'Nf3', 'Qc7']",Modern Defense
1915,1913,1-0,"['e4', 'g6', 'Nf3', 'Bg7', 'd4', 'd6', 'Be3', 'Nf6', 'Be2', 'Nxe4']",Modern Defense
1803,1812,0-1,"['e4', 'g6', 'd4', 'Bg7', 'e5', 'e6', 'f4', 'Ne7', 'Nf3', 'O-O']",Modern Defense
