WhiteElo,BlackElo,Result,Moves,OpeningName
1955,1961,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'f4', 'g6', 'Nf3', 'Bg7', 'Bc4', 'c5']",Pirc Defense
2068,2235,1-0,"['e4', 'd6', 'd4', 'g6', 'Bd3', 'Nf6', 'c3', 'Bg7', 'f3', 'Nfd7']",Pirc Defense
1833,2014,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'g6', 'd3', 'Bg7', 'h3', 'O-O']",Pirc Defense
2133,2113,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Pirc Defense
2048,2081,1-0,"['e4', 'd6', 'Bb5+', 'c6', 'Bxc6+', 'bxc6', 'e5', 'd5', 'Kf1', 'e6']",Pirc Defense
2202,2178,1-0,"['e4', 'd6', 'Nf3', 'g6', 'd4', 'Bg7', 'Be3', 'Nd7', 'Be2', 'e5']",Pirc Defense
2096,2101,1-0,"['e4', 'd6', 'Nf3', 'e5', 'd4', 'Nc6', 'Bb5', 'Bd7', 'Bxc6', 'Bxc6']",Pirc Defense
2065,2081,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'Nge2', 'Be7', 'f3', 'O-O']",Pirc Defense
2086,2120,1-0,"['e4', 'd6', 'd3', 'Nf6', 'Nc3', 'g6', 'g3', 'Bg7', 'Bg2', 'O-O']",Pirc Defense
1890,1866,1-0,"['e4', 'd6', 'Nf3', 'e5', 'Nc3', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Nxd4']",Pirc Defense
1855,1870,1-0,"['e4', 'd6', 'Nf3', 'Nc6', 'd4', 'g6', 'd5', 'Nb8', 'Nc3', 'Bg7']",Pirc Defense
2183,2120,0-1,"['e4', 'd6', 'd4', 'c6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'Bd3', 'Bg7']",Pirc Defense
1956,1818,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Bc4', 'Nd7', 'Nge2', 'Nb6']",Pirc Defense
2145,2084,0-1,"['e4', 'd6', 'd3', 'e5', 'Nd2', 'Nf6', 'Ngf3', 'Nc6', 'Be2', 'Be7']",Pirc Defense
2377,2492,0-1,"['e4', 'd6', 'Nf3', 'Nd7', 'Nc3', 'Ngf6', 'd4', 'e5', 'Bd3', 'g6']",Pirc Defense
2154,2202,0-1,"['e4', 'd6', 'e5', 'c6', 'exd6', 'exd6', 'd4', 'Be7', 'c3', 'Nf6']",Pirc Defense
2137,2144,0-1,"['e4', 'd6', 'd4', 'Nc6', 'f4', 'e5', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Pirc Defense
1858,1873,0-1,"['e4', 'd6', 'Nf3', 'e5', 'Bc4', 'Be7', 'O-O', 'Nd7', 'c3', 'c6']",Pirc Defense
1938,1993,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'e5', 'dxe5', 'dxe5', 'Qxd1+']",Pirc Defense
2181,2112,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'e5', 'Bc4', 'Be7', 'O-O', 'O-O']",Pirc Defense
2118,2207,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Bd3', 'c6', 'Bg5', 'Bg7']",Pirc Defense
2038,1979,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'e5', 'd4', 'Bg4', 'dxe5', 'Bxf3']",Pirc Defense
1872,1850,1/2-1/2,"['e4', 'd6', 'd4', 'g6', 'Nf3', 'Bg7', 'Be3', 'c5', 'c3', 'Nc6']",Pirc Defense
2201,2184,1-0,"['e4', 'd6', 'Nf3', 'e6', 'Nc3', 'Be7', 'd4', 'Nd7', 'Bf4', 'c5']",Pirc Defense
1958,1954,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'Bc4', 'g6', 'd3', 'Bg7', 'Nge2', 'O-O']",Pirc Defense
2044,2098,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'Nbd7', 'd4', 'e5', 'Bg5', 'Be7']",Pirc Defense
1858,1820,1-0,"['e4', 'd6', 'Nf3', 'Nd7', 'Ng5', 'e5', 'Nxf7', 'Kxf7', 'Qf3+', 'Ngf6']",Pirc Defense
2087,2192,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'c4', 'Bg7', 'Nc3', 'O-O']",Pirc Defense
2035,2010,0-1,"['e4', 'd6', 'd4', 'c5', 'dxc5', 'Qa5+', 'Nc3', 'Qxc5', 'Nf3', 'Nc6']",Pirc Defense
2660,2616,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'f3', 'Bg7', 'Be3', 'c6']",Pirc Defense
1827,1844,0-1,"['e4', 'd6', 'd4', 'c6', 'Nf3', 'Nf6', 'Nc3', 'Qa5', 'Bd2', 'Qc7']",Pirc Defense
2159,2172,0-1,"['e4', 'd6', 'd4', 'c6', 'Nc3', 'Nf6', 'Nf3', 'Bg4', 'Bd3', 'e5']",Pirc Defense
1951,1956,0-1,"['e4', 'd6', 'd4', 'e6', 'Nf3', 'a6', 'Nc3', 'b6', 'Bd3', 'Nd7']",Pirc Defense
1845,1820,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'f4', 'g6', 'e5', 'dxe5', 'fxe5', 'Nfd7']",Pirc Defense
1806,1844,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'e5', 'Nfd7', 'exd6', 'g6', 'd4', 'Bg7']",Pirc Defense
2089,2151,1-0,"['e4', 'd6', 'Nf3', 'g6', 'Bc4', 'Bg7', 'c3', 'Nf6', 'd3', 'O-O']",Pirc Defense
1979,2006,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'e5', 'dxe5', 'dxe5', 'Nfd7']",Pirc Defense
2199,2202,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'Ne2', 'Bg7', 'c3', 'O-O']",Pirc Defense
1811,1863,0-1,"['e4', 'd6', 'c4', 'f6', 'Nc3', 'e5', 'd3', 'g6', 'h3', 'Bg7']",Pirc Defense
2281,2302,1-0,"['e4', 'd6', 'Ne2', 'g6', 'c4', 'Bg7', 'Nbc3', 'Nd7', 'd4', 'b6']",Pirc Defense
1993,1998,0-1,"['e4', 'd6', 'Nf3', 'g6', 'Bc4', 'Bg7', 'd4', 'Nf6', 'e5', 'dxe5']",Pirc Defense
1972,1897,1-0,"['e4', 'd6', 'd4', 'Nc6', 'Be3', 'g6', 'Nc3', 'Bg7', 'h4', 'e5']",Pirc Defense
1812,1840,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'Nbd7', 'h3', 'e5', 'd5', 'Nc5']",Pirc Defense
1873,2006,1-0,"['e4', 'd6', 'Nc3', 'c6', 'f4', 'Qc7', 'Nf3', 'e5', 'd4', 'Bg4']",Pirc Defense
2033,2031,1-0,"['e4', 'd6', 'Nf3', 'g6', 'Bc4', 'Bg7', 'd4', 'Nf6', 'e5', 'dxe5']",Pirc Defense
1941,1966,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'f3', 'Bg7', 'Be3', 'Nbd7']",Pirc Defense
2025,2041,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'Bd3', 'O-O']",Pirc Defense
1958,1877,0-1,"['e4', 'd6', 'Bc4', 'Nf6', 'Nc3', 'c6', 'a3', 'e5', 'Nf3', 'Be7']",Pirc Defense
2149,2095,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'e5', 'dxe5', 'Nxe5', 'g6', 'd4', 'Bg7']",Pirc Defense
1995,1975,0-1,"['e4', 'd6', 'g3', 'Nf6', 'Bg2', 'g6', 'Ne2', 'Bg7', 'O-O', 'O-O']",Pirc Defense
2141,2271,0-1,"['e4', 'd6', 'Nc3', 'c5', 'f4', 'Nc6', 'Nf3', 'Bg4', 'Bb5', 'g6']",Pirc Defense
2169,2133,1-0,"['e4', 'd6', 'd4', 'c6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'Bd3', 'Bg7']",Pirc Defense
2192,2184,1-0,"['e4', 'd6', 'd3', 'Nf6', 'Nf3', 'c5', 'Be2', 'Nc6', 'h3', 'e5']",Pirc Defense
2188,2191,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'e5', 'c3', 'g6', 'f4', 'Nbd7']",Pirc Defense
2202,2147,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'h3', 'O-O']",Pirc Defense
1905,1966,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e6', 'f3', 'Be7', 'Nce2', 'Nbd7']",Pirc Defense
1818,1868,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'c6', 'Bc4', 'Qa5', 'O-O', 'b5']",Pirc Defense
1999,1974,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'Be3', 'O-O']",Pirc Defense
1993,1997,1-0,"['e4', 'd6', 'Nf3', 'c5', 'd4', 'cxd4', 'Nxd4', 'g6', 'c4', 'Bg7']",Pirc Defense
2443,2276,0-1,"['e4', 'd6', 'Nc3', 'f5', 'd3', 'fxe4', 'Nxe4', 'e5', 'f4', 'Nf6']",Pirc Defense
1854,1831,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Be3', 'a6', 'Qd2', 'b5']",Pirc Defense
2049,2005,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'f4', 'Nc6', 'Nf3', 'Bg4']",Pirc Defense
2557,2532,1/2-1/2,"['e4', 'd6', 'd4', 'c6', 'c4', 'Nd7', 'Nc3', 'e5', 'Nf3', 'Qc7']",Pirc Defense
1804,1810,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'd4', 'g6', 'Nf3', 'Bg7', 'Bc4', 'O-O']",Pirc Defense
2000,2033,0-1,"['e4', 'd6', 'd4', 'g6', 'Nd2', 'Bg7', 'Ngf3', 'Nf6', 'Bc4', 'O-O']",Pirc Defense
2734,2702,1-0,"['e4', 'd6', 'Bc4', 'g6', 'Qf3', 'Nf6', 'Nc3', 'c5', 'Nge2', 'Nc6']",Pirc Defense
1910,1888,1-0,"['e4', 'd6', 'Nf3', 'c6', 'Nc3', 'Nd7', 'd4', 'Qc7', 'd5', 'e6']",Pirc Defense
2192,2165,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Be3', 'Ng4', 'Bf4', 'e5']",Pirc Defense
1843,1877,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'd3', 'c6', 'Nc3', 'Nbd7', 'Be3', 'e5']",Pirc Defense
2132,2109,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'f4', 'b6', 'Nf3', 'Bb7']",Pirc Defense
1877,1946,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'Bc4', 'c6']",Pirc Defense
2174,2168,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'Bd3', 'O-O']",Pirc Defense
1913,1954,0-1,"['e4', 'd6', 'd4', 'g6', 'Be3', 'Bg7', 'Nc3', 'Nf6', 'f3', 'O-O']",Pirc Defense
2282,2302,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Pirc Defense
1848,1851,0-1,"['e4', 'd6', 'd4', 'g6', 'c3', 'Bg7', 'Bd3', 'Nf6', 'Be3', 'O-O']",Pirc Defense
2071,2031,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'Nbd7', 'c4', 'e5', 'd5', 'Be7']",Pirc Defense
1809,1817,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'c3', 'Bg7', 'f4', 'Nc6']",Pirc Defense
1819,1868,0-1,"['e4', 'd6', 'd3', 'Bg4', 'Nc3', 'Bxd1', 'Nxd1', 'e5', 'Nc3', 'Nf6']",Pirc Defense
2075,2178,0-1,"['e4', 'd6', 'd4', 'c6', 'h3', 'Nf6', 'Bd3', 'e5', 'c3', 'Qb6']",Pirc Defense
1941,1973,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Be3', 'Bg7', 'f3', 'c6']",Pirc Defense
2214,2229,1/2-1/2,"['e4', 'd6', 'd4', 'c6', 'c4', 'Qa5+', 'Nc3', 'e5', 'd5', 'c5']",Pirc Defense
2016,2026,0-1,"['e4', 'd6', 'Nc3', 'e6', 'Nf3', 'Be7', 'd4', 'Bd7', 'Be3', 'h6']",Pirc Defense
1993,1949,0-1,"['e4', 'd6', 'Bc4', 'Nf6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'O-O', 'O-O']",Pirc Defense
2106,1962,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Be2', 'Bg7', 'Be3', 'e5']",Pirc Defense
2221,2179,0-1,"['e4', 'd6', 'Nf3', 'g6', 'd4', 'Bg7', 'c3', 'Nd7', 'Bc4', 'e5']",Pirc Defense
2378,2508,1-0,"['e4', 'd6', 'Nf3', 'Nd7', 'Nc3', 'Ngf6', 'd4', 'e5', 'Bc4', 'Be7']",Pirc Defense
2039,1989,1-0,"['e4', 'd6', 'Nf3', 'e5', 'Bc4', 'Nf6', 'd3', 'Be7', 'O-O', 'O-O']",Pirc Defense
2231,2173,1-0,"['e4', 'd6', 'Nf3', 'e5', 'd4', 'Nd7', 'dxe5', 'dxe5', 'Bc4', 'Be7']",Pirc Defense
2256,2186,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Be3', 'Nd7', 'Nf3', 'a6']",Pirc Defense
1822,1874,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'c6', 'Be3', 'Bg4']",Pirc Defense
2174,2088,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'Nc6', 'Nf3', 'Bg4', 'c3', 'e5']",Pirc Defense
2168,2134,1-0,"['e4', 'd6', 'd4', 'c6', 'Nc3', 'Nf6', 'Nf3', 'g6', 'Bd3', 'Bg7']",Pirc Defense
1890,1891,1-0,"['e4', 'd6', 'Bc4', 'c6', 'Nf3', 'h6', 'c3', 'e5', 'd4', 'Qc7']",Pirc Defense
2106,2133,0-1,"['e4', 'd6', 'Qf3', 'Nf6', 'c3', 'Nc6', 'd3', 'Ne5', 'Qg3', 'Nh5']",Pirc Defense
1959,1913,1-0,"['e4', 'd6', 'Nf3', 'Bg4', 'Bc4', 'a5', 'd3', 'Bxf3', 'Qxf3', 'Nf6']",Pirc Defense
1951,2043,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'c4', 'Bg7', 'Nc3', 'O-O']",Pirc Defense
1842,1856,0-1,"['e4', 'd6', 'Nf3', 'Bg4', 'Nc3', 'Nf6', 'Be2', 'Bxf3', 'Bxf3', 'e5']",Pirc Defense
1849,1840,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Bd3', 'e5', 'Nf3', 'Be7']",Pirc Defense
2056,2048,0-1,"['e4', 'd6', 'd4', 'c6', 'f4', 'g6', 'Nf3', 'h5', 'Bd3', 'Bg7']",Pirc Defense
2163,2174,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'Bd3', 'O-O']",Pirc Defense
1901,1850,0-1,"['e4', 'd6', 'd4', 'g6', 'Be2', 'Bg7', 'Nc3', 'Nf6', 'g4', 'O-O']",Pirc Defense
1984,2026,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'd4', 'Nbd7', 'Bg5', 'c6', 'Qe2', 'Qc7']",Pirc Defense
2301,2357,1-0,"['e4', 'd6', 'Nc3', 'g6', 'f4', 'Bg7', 'Nf3', 'c5', 'd4', 'cxd4']",Pirc Defense
2028,1997,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'd4', 'g6', 'Bg5', 'Bg7', 'Bd3', 'O-O']",Pirc Defense
2420,2440,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Be3', 'Nd7', 'f3', 'a6']",Pirc Defense
1985,1941,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'f4', 'Nc6', 'c3', 'Bg7']",Pirc Defense
2113,2108,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'e5', 'c3', 'Nbd7', 'Nf3', 'Be7']",Pirc Defense
2072,2094,0-1,"['e4', 'd6', 'Nc3', 'g6', 'g3', 'Bg7', 'Bg2', 'Nf6', 'Nge2', 'Nbd7']",Pirc Defense
1862,1858,0-1,"['e4', 'd6', 'd4', 'Nf6', 'h3', 'b6', 'Nc3', 'Bb7', 'd5', 'c5']",Pirc Defense
1848,1846,1-0,"['e4', 'd6', 'Nc3', 'e5', 'Nf3', 'g6', 'd4', 'Bg7', 'dxe5', 'Bxe5']",Pirc Defense
1862,1855,0-1,"['e4', 'd6', 'Nf3', 'g6', 'd4', 'Bg7', 'Nc3', 'h6', 'Be3', 'e6']",Pirc Defense
2138,2113,1-0,"['e4', 'd6', 'Nc3', 'Nc6', 'Nf3', 'e5', 'd4', 'Bg4', 'dxe5', 'Nxe5']",Pirc Defense
2006,2050,0-1,"['e4', 'd6', 'd4', 'c5', 'd5', 'Nd7', 'Bb5', 'g6', 'Bxd7+', 'Bxd7']",Pirc Defense
1912,1981,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'Nc6', 'c3', 'e5', 'd5', 'Ne7']",Pirc Defense
1910,1898,1-0,"['e4', 'd6', 'd4', 'g6', 'f4', 'Bg7', 'e5', 'dxe5', 'fxe5', 'c5']",Pirc Defense
2064,2125,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Bd3', 'e5', 'd5', 'c6']",Pirc Defense
1937,1936,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'g6', 'Bc4', 'Bg7', 'd4', 'Nc6']",Pirc Defense
2041,2011,0-1,"['e4', 'd6', 'd4', 'g6', 'f4', 'Bg7', 'Nf3', 'Nc6', 'Bd3', 'Nxd4']",Pirc Defense
2282,2308,1/2-1/2,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'f4', 'exd4', 'Qxd4', 'Nc6']",Pirc Defense
2021,2098,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'd4', 'Nbd7', 'Nf3', 'e5', 'Be3', 'Be7']",Pirc Defense
2004,1961,0-1,"['e4', 'd6', 'Bc4', 'Nf6', 'd3', 'e6', 'Ne2', 'g6', 'O-O', 'Bg7']",Pirc Defense
1985,1959,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'b3', 'Nfd7', 'Bb2', 'g6', 'Qe2', 'Bg7']",Pirc Defense
2200,2199,0-1,"['e4', 'd6', 'Nf3', 'g6', 'Nc3', 'Bg7', 'd4', 'Nd7', 'Bc4', 'e6']",Pirc Defense
2250,2170,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'd4', 'e5', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Pirc Defense
1996,1961,1-0,"['e4', 'd6', 'd4', 'e6', 'c4', 'a6', 'Nc3', 'b6', 'Nf3', 'Nd7']",Pirc Defense
2365,2122,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nd2', 'Bg4', 'Be2', 'Bc8', 'Ngf3', 'g6']",Pirc Defense
2335,2343,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Nf3', 'e5', 'dxe5', 'dxe5']",Pirc Defense
2258,2244,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'Ne2', 'Bg7', 'c4', 'e5']",Pirc Defense
1851,1805,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e6', 'Nf3', 'Be7', 'Bd3', 'O-O']",Pirc Defense
1867,1814,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'c5', 'e5', 'dxe5', 'dxe5', 'Ng4']",Pirc Defense
1893,1877,0-1,"['e4', 'd6', 'Bc4', 'g6', 'Nc3', 'Bg7', 'Nge2', 'Nf6', 'O-O', 'O-O']",Pirc Defense
2122,2090,1-0,"['e4', 'd6', 'd4', 'g6', 'Nf3', 'Bg7', 'Be3', 'Nc6', 'c3', 'e5']",Pirc Defense
2128,1993,0-1,"['e4', 'd6', 'd4', 'Nc6', 'Be3', 'g6', 'Nc3', 'Bg7', 'Qd2', 'a6']",Pirc Defense
1943,1941,1-0,"['e4', 'd6', 'Nc3', 'Nc6', 'Nf3', 'g6', 'd4', 'Bg7', 'Be3', 'e5']",Pirc Defense
2188,2166,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Nf3', 'e5', 'Bc4', 'Be7']",Pirc Defense
1808,1808,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'Bg4', 'f3', 'Bh5', 'c3', 'Nbd7']",Pirc Defense
2095,2050,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Bc4', 'e5', 'Nf3', 'exd4']",Pirc Defense
1997,1975,1-0,"['e4', 'd6', 'd4', 'g6', 'Bd3', 'Bg7', 'Ne2', 'Nf6', 'c3', 'O-O']",Pirc Defense
2006,2004,1/2-1/2,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'f4', 'Bg7', 'Nf3', 'O-O']",Pirc Defense
1898,1924,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'c6', 'd4', 'Bg4', 'h3', 'Bh5']",Pirc Defense
1857,1861,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'c6', 'd4', 'Qa5', 'Bd2', 'Qb6']",Pirc Defense
2463,2373,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'd3', 'g6', 'Be2', 'Bg7', 'O-O', 'O-O']",Pirc Defense
1914,1904,0-1,"['e4', 'd6', 'd4', 'd5', 'e5', 'c5', 'Be3', 'cxd4', 'Qxd4', 'Nc6']",Pirc Defense
1882,1895,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'c6', 'd4', 'Bg4', 'Be2', 'Nbd7']",Pirc Defense
2052,2107,1-0,"['e4', 'd6', 'd4', 'e6', 'Nc3', 'Nc6', 'Be3', 'Bd7', 'Qd2', 'Be7']",Pirc Defense
1975,2016,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Bg5', 'Nf6', 'e5', 'Nfd7']",Pirc Defense
2125,2188,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'g6', 'd4', 'Bg7', 'Bg5', 'O-O']",Pirc Defense
1983,2026,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Bd3', 'Bg7', 'Be3', 'O-O']",Pirc Defense
2384,2373,1-0,"['e4', 'd6', 'd4', 'c6', 'Nc3', 'Nf6', 'f3', 'g6', 'Be3', 'Bg7']",Pirc Defense
2443,2450,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'c6', 'Be3', 'b5']",Pirc Defense
2048,2103,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'd4', 'e6', 'Nc3', 'Nbd7', 'Be3', 'e5']",Pirc Defense
1864,1853,0-1,"['e4', 'd6', 'Nf3', 'Nd7', 'Bc4', 'e5', 'Nc3', 'Be7', 'd3', 'Ngf6']",Pirc Defense
1906,1931,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'e5', 'g6', 'exf6', 'exf6', 'd4', 'Bg7']",Pirc Defense
2154,2210,0-1,"['e4', 'd6', 'd4', 'g6', 'f4', 'Bg7', 'Nf3', 'Nd7', 'e5', 'c5']",Pirc Defense
1871,1880,0-1,"['e4', 'd6', 'Nf3', 'c5', 'c4', 'Nc6', 'd3', 'e5', 'Nc3', 'Be6']",Pirc Defense
2126,2113,0-1,"['e4', 'd6', 'c3', 'c6', 'Qc2', 'Nd7', 'd4', 'a5', 'Nf3', 'h6']",Pirc Defense
2076,2097,1-0,"['e4', 'd6', 'd4', 'c5', 'dxc5', 'Qa5+', 'Nc3', 'Qxc5', 'Be3', 'Qc7']",Pirc Defense
2031,2022,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'Nf6', 'Be3', 'O-O']",Pirc Defense
1903,1892,1-0,"['e4', 'd6', 'Nc3', 'Nd7', 'Nf3', 'e5', 'Bc4', 'Ngf6', 'd4', 'exd4']",Pirc Defense
2020,2070,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'Be3', 'Bg7', 'Nf3', 'O-O']",Pirc Defense
1818,1836,1-0,"['e4', 'd6', 'd4', 'e6', 'Nf3', 'h6', 'Be3', 'g6', 'Bd3', 'Bg7']",Pirc Defense
2072,2085,0-1,"['e4', 'd6', 'd4', 'g6', 'Nf3', 'Bg7', 'Bd3', 'Nc6', 'c3', 'e5']",Pirc Defense
1954,1961,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'Nc6', 'd4', 'e5', 'd5', 'Ne7']",Pirc Defense
2266,2391,0-1,"['e4', 'd6', 'Nf3', 'c5', 'Nc3', 'Nc6', 'g3', 'g6', 'h3', 'Bg7']",Pirc Defense
2205,2198,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'd3', 'c5', 'Be2', 'Nc6', 'O-O', 'g6']",Pirc Defense
2040,2122,1-0,"['e4', 'd6', 'f3', 'Nf6', 'd3', 'g6', 'Nc3', 'Bg7', 'Bd2', 'O-O']",Pirc Defense
2025,2063,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'Be3', 'Be7', 'Bc4', 'O-O']",Pirc Defense
2315,2343,0-1,"['e4', 'd6', 'Nc3', 'g6', 'f4', 'Bg7', 'Nf3', 'Nf6', 'd4', 'O-O']",Pirc Defense
2445,2385,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'f3', 'Bg7', 'Be3', 'O-O']",Pirc Defense
2077,2096,1-0,"['e4', 'd6', 'Nc3', 'e5', 'Nf3', 'Nf6', 'd4', 'Be7', 'dxe5', 'dxe5']",Pirc Defense
2204,2269,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'f3', 'Bg7', 'Be3', 'c6']",Pirc Defense
1992,1984,1-0,"['e4', 'd6', 'Nf3', 'Nd7', 'Nc3', 'c6', 'Bc4', 'Qc7', 'Ng5', 'e6']",Pirc Defense
2035,1972,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'e5', 'dxe5', 'dxe5', 'Nc3', 'Bb4']",Pirc Defense
2128,2157,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'd3', 'c5', 'Nc3', 'Nc6', 'Bg5', 'e6']",Pirc Defense
1961,1987,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'Bc4', 'Bg7', 'O-O', 'O-O']",Pirc Defense
1940,1849,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'd4', 'g6', 'Bd3', 'Bg7', 'c4', 'O-O']",Pirc Defense
1976,1978,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'Be7', 'f3', 'Nbd7']",Pirc Defense
